market,name,price,ma15,ma50,ma120,slope15,gap50,gap120,conv50,conv120,f50up,f50down,f120up,f120down,golden_now,dead_now,up120_now,down120_now,value_accel_pct,ret5_pct,launch_score,launch_grade,delta_price_pct,delta_value_accel_pct,delta_launch_score,delta_slope15,delta_gap120,flag_score14,flag_value300,flag_ankr_like,flag_early_ignition,snapshot_kst,snapshot_epoch,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-MANTRA,만트라,6.14,6.162000000000001,7.5646,10.176416666666666,-0.5808325266214664,18.541628109880225,39.44823407060441,-0.23268612619083767,-0.1101764367683046,,,,,False,False,False,False,-71.56837837690297,-13.258110014104362,4.0,-,0.4901960784313708,0.006618256072087547,0.0,0.01075615790041562,-0.006055293606671341,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2003337.6923335677,1454256.195380495,1.3775686145929809,17,0.0,complete,1788415795819,1788416601150,31133534.02140022,11569935.9000233,0.4581266617765465,6.14,6.19,0.8143322475570258,0.0,0.8077544426494461,100.0,0.9085884143150053,-10.013958991531913,-69.36510378697727,0.006618256072087547,0.32679738562091387,,,,,,,,,,,,,,,,0.9085884143150053,-222938.37213408086,-3292801.490952707,0.32679738562091387,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-WAL,월러스,34.6,33.04666666666667,35.852,56.309999999999995,0.7725147387680265,7.824761054706377,41.31296986917658,-1.3936316845386691,-1.1218389947313063,5.61465496337118,,,,False,False,False,False,112.01188720937756,6.116207951070329,8.0,B급,0.5797101449275477,0.07521763784592395,0.0,0.06098800569218632,-0.032913598093905705,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2041967.1930142965,1714194.095763062,1.1912111925139544,9,0.0,complete,1788415840072,1788416556651,2015663.23557985,2659508.80248686,-0.1377159089900048,35.4,35.4,0.0,-2.259887005649708,2.2598870056497096,,0.6641480640235208,-56.2115264959407,-80.62535847387147,0.07521763784592395,0.28985507246377384,,,,,,,,,,,,,,,,0.6641480640235208,-2621285.552768224,-7133422.99924904,0.28985507246377384,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-PENDLE,펜들,2553.0,2404.3333333333335,2159.96,2235.675,1.56866058353049,-11.3137897615388,-7.543955777710681,-1.7358984528779569,-1.9927589352608486,,,,,False,False,False,False,89.09085678946751,8.13214739517154,11.0,A급,0.3143418467583592,0.005709636309276789,0.0,0.019713867297510568,-0.018068065893658947,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,76590.0,222409.47326099998,0.34436482797709245,2,0.0,complete,1788416233839,1788416682482,20818.36302213,30764.01768198,-0.19281108246827283,2549.0,2560.0,0.43154178109061636,0.15692428403295544,0.2734375,63.6363636363627,-12.818171431265514,-98.33981745364453,-36.543423752848355,0.005709636309276789,0.3143418467583592,,,,,,,,,,,,,,,,-12.818171431265514,-4536758.102480341,-128081.34489275,0.3143418467583592,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-BLUR,블러,22.1,22.066666666666666,20.908,25.552500000000002,0.9454101860323361,-5.5417384095402005,13.641848481883711,-1.2782146540426544,-1.2957492346453348,,,10.528154767243741,,False,False,False,False,5.406245937267262,-0.8968609865470767,11.0,A급,-0.45045045045044585,0.31948190447150804,0.0,-0.030497102775228768,0.023272953576899624,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1362606.829168476,4740281.277582046,0.28745273737501154,11,0.0,complete,1788415855841,1788416722059,5822959.93423762,8842027.17445041,-0.20586906881249106,21.7,22.3,2.764976958525356,1.8433179723502446,0.896860986547082,33.333333333333066,,19.139265573162078,,0.31948190447150804,-0.45045045045044585,,,,,,,,,,,,,,,,,218897.55530887307,4740281.277582046,-0.45045045045044585,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-AWE,에이더블유이,84.4,86.98666666666666,84.212,83.61333333333333,-0.08423309594915995,-3.294859006634044,-4.034444267262002,-0.26618179266910746,-0.06516403543311951,,,,,False,False,False,False,-27.641797900988863,-2.9885057471264354,5.0,관찰,0.0,0.02027573733333199,1.0,0.007657554177187276,-0.006936418555160806,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,19999.999999616,0.0,1,0.0,complete,1788416755545,1788416755545,1842154.83529733,898324.32598732,0.3444034614981608,84.8,85.1,0.3537735849056478,-0.4716981132075415,0.8225616921268962,233.33333333333647,0.0,,-94.91269161356806,0.02027573733333199,0.0,,,,,,,,,,,,,,,,0.0,0.0,-373135.200000384,0.0,flat_or_na,falling,sell_only,accelerating,neutral,False,False,False,pass
KRW-THETA,쎄타토큰,231.0,242.66666666666666,208.16,234.80833333333334,0.6358860934476018,-16.57699205739175,-3.3467012102069003,-0.8931897304710542,-1.2500361822712427,,,,,False,False,False,False,6.519354952887224,-2.5316455696202556,8.0,B급,0.0,0.11052514520124568,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,691303.8636065101,0.0,,5,0.0,complete,1788416224597,1788416400666,321226.50137692,293609.70320015,0.04491732590107778,231.0,234.0,1.298701298701288,0.0,1.282051282051282,100.0,,,,0.11052514520124568,0.0,,,,,,,,,,,,,,,,,691303.8636065101,0.0,0.0,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-AXL,엑셀라,58.4,57.35333333333333,55.266000000000005,66.785,0.714118473425418,-3.7768851252729094,14.122432681989466,-1.1325894879783873,-1.387808877195827,,,10.176064524478983,,False,False,False,False,7703.237105511804,4.114490161001805,13.0,A급,0.0,0.9718856578019768,0.0,0.0,0.0,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,567547.874189944,69999.999967788,8.107826777873047,11,0.0,complete,1788415832141,1788416800871,1089948.25217575,1979359.62955188,-0.2897758750990808,58.5,59.0,0.8547008547008517,-0.17094017094017033,1.0169491525423753,120.0,,-93.42929495714556,,0.9718856578019768,0.3436426116838476,,,,,,,,,,,,,,,,,-8070001.22424578,69999.999967788,0.3436426116838476,falling,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-HP,히포프로토콜,10.7,9.948666666666666,10.59,15.008333333333333,1.2896219371478779,6.056027699087193,33.71238200999445,-1.6612086948847407,-1.2433895973150073,3.6455550213137893,,,,False,False,False,False,-69.72465536078244,8.96130346232178,7.0,B급,0.0,0.02908779086094171,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,541424.0051957549,0.0,,4,0.0,complete,1788416122087,1788416532401,6233304.82623594,31942909.30262156,-0.6734456274162519,10.8,10.8,0.0,-0.9259259259259411,0.925925925925939,,,,,0.02908779086094171,0.0,,,,,,,,,,,,,,,,,541424.0051957549,0.0,0.0,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-SAND,샌드박스,50.5,52.940000000000005,58.894,76.41916666666665,-0.7747094839435142,10.109688593065497,30.724185686400645,-0.08330265167759325,-0.028012877998982333,,,,,False,False,False,False,30.191550852227135,2.2267206477732726,6.0,관찰,-0.39447731755424265,0.09768083515824344,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,4566219.508309003,8572028.875419106,0.5326883022294707,51,0.0,complete,1788415793936,1788416719671,8048574.37790148,4860480.22093782,0.24696573498498586,51.1,51.4,0.5870841487279899,-1.1741682974559686,1.7509727626459117,299.99999999999807,-0.19634825358179975,-63.96642316247144,-50.68449102177557,0.09768083515824344,-0.39447731755424265,,,,,,,,,,,,,,,,-0.19634825358179975,-8105904.4079416245,-8809985.531456709,-0.39447731755424265,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-WCT,월렛커넥트,50.2,52.34,53.29600000000001,67.25166666666667,0.12753475322024865,1.7937556289402639,22.172932517161897,-0.8373943665581158,-0.6788088100483083,2.1420679438207992,,,,False,False,False,False,89.71578655085715,-2.5242718446601864,7.0,B급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,1414950.54279437,1119833.03331662,0.11642710338629239,49.7,50.7,2.012072434607637,1.0060362173038184,0.9861932938856016,50.0,,-100.0,,0.0,0.0,,,,,,,,,,,,,,,,,-246561.886050618,0.0,0.0,falling,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-YGG,일드길드게임즈,31.5,31.240000000000002,28.381999999999998,37.89083333333333,0.7525263384218439,-10.069762525544375,17.552618267390965,-0.9279784709020479,-1.2203252815889374,,,14.383557017303119,,False,False,False,False,122.34824734917322,2.6058631921824116,12.0,A급,0.31847133757962887,1.133163271171739,0.0,0.021500752526337763,-0.01578148628194498,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,115018.344,2741601.7209266736,0.04195297337394554,8,0.0,complete,1788415993146,1788416454894,1784318.18682632,1774247.3213391,0.0028300351543653116,32.0,32.2,0.6250000000000089,-1.5625,2.1739130434782696,349.9999999999965,0.04195297337394554,,-39.47460571307673,1.133163271171739,0.31847133757962887,,,,,,,,,,,,,,,,0.04195297337394554,115018.344,-1788070.0858028964,0.31847133757962887,rising,falling,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-AXS,엑시인피니티,1268.0,1304.2,1275.96,1479.025,0.17410005632649828,-2.213235524624597,11.820287013404103,-0.5967175904236494,-0.5946130122957058,,,,,False,False,False,False,37.33612760348714,1.3567438148443633,9.0,B급,-0.15723270440252124,0.0871249214386296,0.0,-0.015361769675870107,0.012031714394613147,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,6368222.061439209,2367977.61989268,2.689308381946543,18,0.0,complete,1788416386864,1788416717620,77449.95623245,224105.55724489,-0.4863303586172376,1271.0,1276.0,0.3933910306844979,-0.2360346184106965,0.6269592476489028,159.99999999999943,1.2970429583941183,445.3403958498958,182.32484690307052,0.0871249214386296,-0.3144654088050314,,,,,,,,,,,,,,,,1.2970429583941183,5200470.303105859,1529235.4242028801,-0.3144654088050314,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ARDR,아더,29.9,29.040000000000003,27.482,38.96,0.9735744089012455,-5.669165271814291,25.462012320328537,-1.2498702862517643,-1.2300514089818173,,,,,False,False,False,False,46.51713325442805,2.7491408934707806,9.0,B급,1.0135135135135087,0.04480878469055227,0.0,0.06954102920724292,-0.04655470784318183,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1488121.2002035861,866718.276163456,1.7169606793002927,20,0.0,complete,1788415804110,1788416474740,6424584.52603902,5978111.44236918,0.03599806725949617,30.1,30.2,0.33222591362125353,-0.6644518272425293,0.9933774834437109,300.0000000000067,1.1327205883813027,302.55820446607373,36.9807968306477,0.04480878469055227,1.0135135135135087,,,,,,,,,,,,,,,,1.1327205883813027,1118455.1037996311,233988.50949769595,1.0135135135135087,rising,rising,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-ME,매직에덴,85.8,89.53999999999999,89.324,104.26,0.1790109644215443,-0.24181630916662258,14.118549779397672,-0.2849638951163004,-0.5351857844227176,,,,,True,False,False,False,-32.44593396272999,0.4678362573099504,8.0,B급,-0.23228803716607294,0.1647495606068361,0.0,-0.00745879018424489,0.005707788557399951,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,9662794.98512006,4434012.392153109,2.179244018853071,43,0.0,complete,1788415967877,1788416664961,1051590.41459516,1125616.01328612,-0.034000266462099846,85.2,86.4,1.4084507042253502,0.7042253521126751,0.6944444444444543,50.0,-0.6078393212169284,271.0062184100663,374.48805248403136,0.1647495606068361,-0.34843205574912606,,,,,,,,,,,,,,,,-0.6078393212169284,7058311.689252509,3499528.9275136422,-0.34843205574912606,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-TRUST,인튜이션,72.2,72.45333333333333,72.078,80.46083333333333,0.10131712259371373,-0.5207321697790313,9.952047062235241,-0.2677847270784632,-0.49031209440525175,,,,,False,False,False,False,273.93511552780575,1.9774011299435124,10.0,A급,0.0,0.0,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,0.0,0.0,,0,0.0,complete,,,527331.61498891,292805.13577916,0.2859602121111053,71.2,72.4,1.6853932584269593,1.404494382022481,0.27624309392265584,16.66666666666579,,-100.0,,0.0,0.0,,,,,,,,,,,,,,,,,-73018.601882322,0.0,0.0,falling,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-SONIC,소닉SVM,29.6,28.766666666666666,28.574,38.89833333333333,0.8884732288987562,-0.6742726487949328,26.046531556621964,-1.3642133348526344,-1.1644132521871087,,,,,True,False,False,False,73.21843461139508,2.422145328719738,9.0,B급,0.0,0.012474217728055237,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1878333.5767362881,0.0,,14,0.0,complete,1788416146738,1788416818973,2308220.36093493,2608534.07858798,-0.061079665732135,29.6,29.9,1.0135135135135087,0.0,1.0033444816053416,100.0,,317.39929902177204,,0.012474217728055237,0.0,,,,,,,,,,,,,,,,,1428324.776736288,0.0,0.0,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-ARB,아비트럼,184.0,138.4,123.06,134.93333333333334,3.027295285359788,-12.465464001300182,-2.56916996047431,-2.499933600634182,-2.8069681264687962,,,,,False,False,True,False,232.04132164585775,49.59349593495934,8.0,B급,1.6574585635359185,4.032736969726017,0.0,0.14888337468983437,-0.12924161406626178,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,243260287.3231346,193143819.40296015,1.2594774612777817,660,0.0,complete,1788415788429,1788416819638,2546337.43938119,6463837.3408391,-0.434786227461187,171.0,187.0,9.35672514619883,7.602339181286544,1.6042780748663104,18.750000000000057,-2.0004100130322344,191.49765176344485,654.4791971190792,4.032736969726017,1.6574585635359185,,,,,,,,,,,,,,,,-2.0004100130322344,159808401.56985095,167544197.81757185,1.6574585635359185,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-POL,폴리곤에코시스템토큰,129.0,141.0,118.96,122.225,0.7622677465459748,-18.527236045729666,-15.361014522397223,-0.7369421364495249,-0.9233493641419175,,,,,False,False,False,False,-6.772335433203414,-13.422818791946312,7.0,B급,0.0,0.02583533455435827,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,616765.53202854,1731625.7346752,0.3561771574988901,20,0.0,complete,1788416168310,1788416815246,7017251.28284275,4188320.15877115,0.2524575510326815,128.0,130.0,1.5625,0.78125,0.7692307692307693,50.0,-8.04224028595318,-90.71642649961208,118.90040947802851,0.02583533455435827,0.0,,,,,,,,,,,,,,,,-8.04224028595318,-6026856.47411778,940569.31828736,0.0,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-CVC,시빅,28.0,27.39333333333333,26.746,32.93083333333333,0.9830425165888501,-2.42029960866422,16.8155477389478,-1.1389334661914265,-1.1752947915637915,,,14.307514897240232,,False,False,False,False,339.0273078049088,0.0,12.0,A급,0.0,0.15275431671153683,0.0,0.0,0.0,False,True,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,1364088.8050834797,253343.74014348,5.384339886633609,5,0.0,complete,1788415848087,1788416440683,3090632.59216383,8281491.99433314,-0.45645467236024045,27.9,29.8,6.810035842293916,0.35842293906811484,6.040268456375841,94.73684210526295,-27.820054554387564,-86.93577045536051,-19.434909385063882,0.15275431671153683,0.0,,,,,,,,,,,,,,,,-27.820054554387564,-9077313.808231696,-61114.716006400005,0.0,falling,falling,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-T,쓰레스홀드,6.5,5.356666666666667,5.166399999999999,6.004583333333333,2.2524815474675774,-3.6827707236502776,10.790368468530962,-2.0108354248238762,-1.7887349361135356,,,6.032402146723694,,False,False,False,False,7976.5271642205025,27.005870841487265,11.0,A급,-1.21765601217656,13.978700259075595,0.0,-0.0763553066937872,0.05918239006964754,False,True,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,56806005.29277117,147985935.25900948,0.38386083916250263,383,0.0,complete,1788415786425,1788416770901,44905529.91446941,19543155.8081589,0.39352818171442766,7.3,7.7,5.47945205479452,-10.95890410958904,15.584415584415586,300.0,0.031654282727009264,30.23485675015538,19.495311175578635,13.978700259075595,-1.0654490106544956,,,,,,,,,,,,,,,,0.031654282727009264,13187878.23347804,24143473.32209836,-1.0654490106544956,rising,rising,sell_advantage_weakening,accelerating,leading_buy_inflow,False,False,False,pass
KRW-W,웜홀,13.3,13.006666666666666,12.548,14.96,0.7227671657201951,-3.6552969928806656,13.057040998217479,-0.9493180408152895,-0.9854646727683599,,,13.24962868687899,,False,False,False,False,-43.11419375242782,4.7244094488189115,11.0,A급,0.0,0.06076623720709762,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,2830592.908514574,0.0,,6,0.0,complete,1788415805425,1788416426311,27979058.60376321,20072304.70033004,0.1645479620088039,13.4,13.5,0.746268656716409,-0.7462686567164201,1.481481481481476,200.0000000000015,,-27.518814616291365,,0.06076623720709762,0.0,,,,,,,,,,,,,,,,,-1074686.638901323,0.0,0.0,falling,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-ARK,아크,162.0,151.2,141.86,175.625,1.612903225806428,-6.583956012970516,13.907473309608548,-1.4694301938380652,-1.537251866194565,,,9.046971166823957,,False,False,False,False,-46.50861795134562,5.1948051948051965,12.0,A급,-0.6134969325153339,1.6052593021455053,0.0,0.044802867383508804,-0.03387622061827855,False,False,False,True,2026-09-03T15:24:42.648780+09:00,1788416682,22950039.633553367,52172559.76241264,0.4398871693868386,122,0.0,complete,1788415789390,1788416803386,1653661.76875714,2620045.23218642,-0.22612300356948176,152.0,169.0,11.184210526315796,6.578947368421062,4.142011834319527,41.17647058823525,-1.7976649578945407,-45.85566386647321,175.41329442430373,1.6052593021455053,-0.6134969325153339,,,,,,,,,,,,,,,,-1.7976649578945407,-19436738.50877284,33229189.627913896,-0.6134969325153339,falling,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-AVNT,아반티스,141.0,140.46666666666667,132.26,159.21666666666667,0.8133971291865993,-6.204949846262421,11.776405317701245,-0.493943732180143,-0.7671571197494409,,,,,False,False,False,False,-16.270911582222013,0.0,9.0,B급,0.0,0.0019524919849693845,0.0,0.0,0.0,False,False,False,False,2026-09-03T15:24:42.648780+09:00,1788416682,81297.63900000001,0.0,,2,0.0,complete,1788415965410,1788415965410,1521031.15254057,3549140.4630806,-0.40000802029884686,140.0,142.0,1.4285714285714235,0.7142857142857117,0.7042253521126761,50.0,,-97.88878298730368,,0.0019524919849693845,0.0,,,,,,,,,,,,,,,,,-3769449.98718417,0.0,0.0,falling,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
