market,days,price,ma15,ma50,ma120,rsi,adx,macd,signal,hist,hist_prev,mac_up,mac_cross,higher_low,support,resistance,near_support,near_resistance,volume_accel,value_accel,d1,d5,d20,candle,excluded,score,snapshot_kst,snapshot_epoch,value_accel_pct,launch_score,bid_trade_value_15m,ask_trade_value_15m,buy_sell_ratio_15m,trade_count_15m,trade_unknown_value_15m,trade_coverage_15m,trade_oldest_timestamp,trade_newest_timestamp,total_bid_size,total_ask_size,orderbook_imbalance,day_open,day_high,day_high_return_pct,current_day_return_pct,drawdown_from_day_high_pct,gain_retrace_pct,buy_sell_ratio_change_15m,bid_trade_value_change_15m,ask_trade_value_change_15m,value_accel_change_15m,price_change_15m,buy_sell_ratio_change_30m,bid_trade_value_change_30m,ask_trade_value_change_30m,value_accel_change_30m,price_change_30m,buy_sell_ratio_change_45m,bid_trade_value_change_45m,ask_trade_value_change_45m,value_accel_change_45m,price_change_45m,buy_sell_ratio_change_60m,bid_trade_value_change_60m,ask_trade_value_change_60m,value_accel_change_60m,price_change_60m,delta_buy_sell_ratio,delta_bid_trade_value_15m,delta_ask_trade_value_15m,delta_value_accel_pct,delta_price_pct_15m,buy_pressure_trend,sell_pressure_trend,buy_sell_state,value_accel_direction,flow_signal,first_surge_retrace_gate,first_surge_retrace_seen,second_ignition_reentry,candidate_gate
KRW-ALGO,200,127.0,124.8,120.48,137.83333333333334,56.15425545988206,23.371792411309247,1.1934050248980697,0.7901021177754673,0.4033029071226023,0.22083027829589574,True,False,False,125.0,128.0,0.016000000000000014,0.007874015748031482,0.8433172363750824,0.8237167963084646,-0.0078125,0.03252032520325199,0.12389380530973448,-0.0078125,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-8.734269851880727,11.0,619736.93003344,0.0,,3,0.0,complete,1788415849387,1788416357383,5519988.2402063,6990047.75127621,-0.11751041420430791,128.0,130.0,1.5625,-0.78125,2.307692307692308,150.0,,-85.13179195626388,-100.0,0.007628003394865246,0.0,,,,,,,,,,,,,,,,,-3548464.96901472,-104999.99999957999,0.007628003394865246,0.0,falling,falling,buy_only,accelerating,neutral,False,False,False,pass
KRW-KMNO,28,33.5,34.49333333333333,,,54.420170623585655,,1.7476555087116985,2.014934836503076,-0.2672793277913774,-0.17917174016726367,False,False,True,31.8,37.5,0.05345911949685522,0.11940298507462677,0.08291058455263992,0.07327862433654016,-0.005934718100890302,-0.06424581005586583,0.30350194552529186,-0.0029761904761904656,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,,,0.0,0.0,,0,0.0,complete,,,1255154.28959969,3005462.65853416,-0.410811014048354,33.6,33.6,0.0,-0.29761904761904656,0.29761904761905184,,,-100.0,,,0.0,,,,,,,,,,,,,,,,,-50300.30030025,0.0,,0.0,falling,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-ALT,200,8.46,8.738,8.6442,9.420916666666667,46.47631923381191,22.631962614984722,-0.044810399813817625,-0.0021534956278341285,-0.042656904185983495,-0.04682680002145285,False,False,False,8.45,8.7,0.0011834319526629056,0.028368794326240954,0.6680569306577651,0.6382197100615022,0.011961722488038395,-0.01969872537659323,0.015606242496998934,0.010752688172043223,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-19.292505958228656,9.0,0.0,0.0,,0,0.0,complete,,,6523929.76520545,5596784.6097618,0.07649261642188938,8.37,8.54,2.0310633213858953,1.0752688172043223,0.936768149882884,47.058823529410546,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,flat_or_na,flat_or_na,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-G,200,5.14,5.319333333333334,5.1038,5.007083333333333,45.820858684331014,29.353942070584345,-0.009270472220777926,0.041848863982211576,-0.0511193362029895,-0.05507447150805806,False,False,False,5.09,5.19,0.005893909626719207,0.013671875,0.7500489920768887,0.7194242261532304,-0.0038910505836574627,-0.017274472168905874,-0.019157088122605304,-0.0019493177387913674,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-14.010945604786906,3.0,1269999.999999907,0.0,,4,0.0,complete,1788416268907,1788416413276,12733661.36034348,12285165.77216734,0.017926323476344784,5.13,5.17,0.7797270955165692,0.19493177387914784,0.5802707930367553,74.99999999999929,,,,0.052769458885881804,0.390625,,,,,,,,,,,,,,,,,1269999.999999907,0.0,0.052769458885881804,0.390625,rising,flat_or_na,buy_only,accelerating,neutral,False,False,False,pass
KRW-ERA,200,79.6,81.66000000000001,95.042,132.30916666666667,42.874086702626386,17.414931147082132,-3.881030244851729,-4.836413408326999,0.9553831634752701,1.1203743621836857,False,False,True,78.5,92.1,0.014012738853503182,0.15703517587939708,0.3574291586266031,0.3379168459733219,-0.01363073110285018,-0.006242197253433224,-0.0733410942956928,-0.01363073110285018,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,134.65942322029406,7.0,0.0,2723959.3233613637,0.0,2,0.0,complete,1788416096181,1788416105847,1099678.67658196,791449.27348049,0.16298706974918933,80.7,80.7,0.0,-1.363073110285018,1.3630731102850169,,-0.9657967002404205,-100.0,-69.55451852023897,0.17457143713275514,-0.25062656641604564,,,,,,,,,,,,,,,,-0.9657967002404205,-8640989.724010054,-6223047.558997015,0.17457143713275514,-0.25062656641604564,falling,falling,sell_only,accelerating,neutral,False,False,False,pass
KRW-AKT,200,704.0,738.1333333333333,724.88,915.55,44.954374397916894,12.006606741716018,-11.096393775407137,-5.141905906359826,-5.954487869047311,-6.87705295593975,False,False,True,681.0,737.0,0.032305433186490484,0.04836415362731161,0.5509653017252175,0.5025676490172427,0.02478134110787167,-0.011251758087201136,-0.08344198174706652,0.02328966521106257,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-43.73435018285815,7.0,1160007.22475773,4301014.75407657,0.26970547442513576,42,0.0,complete,1788415782664,1788416612954,160598.76638063,84147.73036019,0.31236825465738777,687.0,706.0,2.765647743813693,2.4745269286754024,0.28328611898017,10.526315789473937,-0.1782341725318865,-63.18406652508517,-38.8543511091237,0.24079596928706337,0.14224751066855834,,,,,,,,,,,,,,,,-0.1782341725318865,-1990822.09089203,-2733034.0001567593,0.24079596928706337,0.14224751066855834,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-ETH,200,3303000.0,3374200.0,2918980.0,2851958.3333333335,60.136768349316036,46.81969470197372,146823.6719663483,165527.59223836847,-18703.920272020157,-10736.183421588852,False,False,True,2705000.0,3483000.0,0.22070240295748622,0.05481526347668075,0.538988194954768,0.5252488902973846,0.0027330701488004205,-0.033372365339578436,0.2404207362885049,0.0024286581663630624,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-40.89775127234206,5.0,237415351.09982,70966301.43164998,3.3454660354320795,283,0.0,complete,1788415802808,1788416769902,328.15412756,414.95229215,-0.11680448760471387,3294000.0,3314000.0,0.6071645415907767,0.2732240437158362,0.331925165962583,55.00000000000219,2.9193001911239844,61.34637150238515,-79.44671626938789,0.058653610741380646,0.09090909090909705,,,,,,,,,,,,,,,,2.9193001911239844,90268967.27407011,-274313325.7159703,0.058653610741380646,0.09090909090909705,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-AGLD,200,221.0,230.53333333333333,223.06,265.8,45.3537023673056,22.71092608969814,-0.4984073216508591,1.0366028850409998,-1.535010206691859,-1.4469056436255299,False,False,False,219.0,222.0,0.009132420091324311,0.004524886877828038,0.3310950886067998,0.3135555953500668,0.009132420091324311,-0.03913043478260869,-0.03493449781659386,0.0,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-29.856026891988495,7.0,0.0,0.0,,0,0.0,complete,,,589370.26897152,683988.85228582,-0.07430628307030279,221.0,223.0,0.9049773755656076,0.0,0.8968609865470852,100.0,,,-100.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0,-395104.79836971004,0.0,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-MANTRA,200,6.14,6.16,7.564,10.176166666666667,40.32065264796353,27.621480604495012,-0.3816179970425795,-0.4694525886522749,0.08783459160969542,0.0958741849559876,False,False,True,5.73,7.0,0.0680628272251309,0.14379084967320255,0.27056394005220774,0.23072574854675124,-0.004878048780487809,-0.1368124118476728,-0.1404494382022472,-0.0032573289902279035,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-71.56837837690297,4.0,2003337.6923335677,1454256.195380495,1.3775686145929809,17,0.0,complete,1788415795819,1788416601150,31133534.02140022,11569935.9000233,0.4581266617765465,6.14,6.19,0.8143322475570258,0.0,0.8077544426494461,100.0,0.9085884143150053,-10.013958991531913,-69.36510378697727,0.006618256072087547,0.32679738562091387,,,,,,,,,,,,,,,,0.9085884143150053,-222938.37213408086,-3292801.490952707,0.006618256072087547,0.32679738562091387,falling,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-AWE,200,84.4,86.98666666666666,84.212,83.61333333333333,47.095366989939365,8.908491035846064,0.1444365887720238,0.5735840619730803,-0.4291474732010565,-0.3839551518088068,False,False,True,84.2,84.8,0.002375296912114022,0.004739336492890933,0.47210848670622496,0.45829254838590916,-0.0011834319526626835,-0.029885057471264354,-0.033218785796105266,-0.004716981132075415,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-27.641797900988863,5.0,0.0,19999.999999616,0.0,1,0.0,complete,1788416755545,1788416755545,1842154.83529733,898324.32598732,0.3444034614981608,84.8,85.1,0.3537735849056478,-0.4716981132075415,0.8225616921268962,233.33333333333647,0.0,,-94.91269161356806,0.02027573733333199,0.0,,,,,,,,,,,,,,,,0.0,0.0,-373135.200000384,0.02027573733333199,0.0,flat_or_na,falling,sell_only,accelerating,neutral,False,False,False,pass
KRW-SAND,200,50.5,52.940000000000005,58.894,76.41916666666665,41.41635696727538,17.429943607666466,-2.796669285376872,-2.87015849525764,0.07348920988076824,-0.046108629621165687,True,True,True,47.6,52.8,0.060924369747899165,0.045544554455445585,0.6735794466279098,0.6369500648779238,-0.011741682974559686,0.022267206477732726,-0.107773851590106,-0.011741682974559686,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,30.191550852227135,6.0,4566219.508309003,8572028.875419106,0.5326883022294707,51,0.0,complete,1788415793936,1788416719671,8048574.37790148,4860480.22093782,0.24696573498498586,51.1,51.4,0.5870841487279899,-1.1741682974559686,1.7509727626459117,299.99999999999807,-0.19634825358179975,-63.96642316247144,-50.68449102177557,0.09768083515824344,-0.39447731755424265,,,,,,,,,,,,,,,,-0.19634825358179975,-8105904.4079416245,-8809985.531456709,0.09768083515824344,-0.39447731755424265,falling,falling,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-HYPER,200,90.9,91.04666666666667,91.056,112.72833333333332,50.26069803585353,21.921729103053895,-0.4755231474780288,-0.6048905896286436,0.1293674421506148,0.05275146290161381,True,False,False,90.2,92.9,0.0077605321507761005,0.022002200220021972,0.5923831827415333,0.5831060452617605,0.0022050716648291946,0.023648648648648685,0.0011013215859032588,0.0022050716648291946,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,266.72520272307344,7.0,1913696.3053851302,1001104.972376952,1.911584057805034,6,0.0,complete,1788415952285,1788416451474,996405.68543246,784160.44761815,0.11920098550379271,90.7,90.9,0.22050716648291946,0.22050716648291946,0.0,0.0,,82.8260890512006,,0.2926825973191285,0.0,,,,,,,,,,,,,,,,,866965.8768579422,1001104.972376952,0.2926825973191285,0.0,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-TAIKO,200,102.0,102.94,104.976,127.95333333333333,48.14610105973825,26.203193693971308,-0.9131879498459341,-1.2903705364532818,0.3771825866073477,0.397983940484516,False,False,False,100.0,103.0,0.020000000000000018,0.009803921568627416,0.47926815046434235,0.471368900317034,0.0,0.00990099009900991,0.020000000000000018,0.0,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-8.546281948941614,5.0,0.0,1508448.24285558,0.0,23,0.0,complete,1788416245589,1788416763786,1296377.71490139,1662730.67673942,-0.12380518499185128,102.0,104.0,1.9607843137254832,0.0,1.9230769230769231,100.0,0.0,,1298.3536246231963,0.14041122550895224,0.0,,,,,,,,,,,,,,,,0.0,0.0,1400575.0828555801,0.14041122550895224,0.0,flat_or_na,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-CAP,29,87.0,94.86666666666666,,,57.689197472019195,70.48875207719733,7.1921905485251045,9.274709764702795,-2.0825192161776904,-1.296741861841035,False,False,True,40.2,102.0,1.1567164179104479,0.17647058823529416,0.5329229239198828,0.5110364628443134,-0.1415841584158416,-0.09968847352024912,-0.06270270270270262,-0.1415841584158416,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,,,116576319.09915721,191615870.90417477,0.6083855087215395,473,0.0,complete,1788415783501,1788416837687,1482735.38243476,863806.473528,0.2637621431443934,101.0,104.0,2.970297029702973,-13.861386138613863,16.346153846153847,566.6666666666663,0.3490846684627313,144.7046502818287,4.2959119237639065,,-2.5755879059350506,,,,,,,,,,,,,,,,0.3490846684627313,68936718.06791602,7892590.317455113,,-2.5755879059350506,rising,rising,sell_advantage_weakening,flat_or_na,neutral,False,False,False,pass
KRW-SC,200,0.95,0.9087999999999999,0.79694,1.0086333333333333,55.330383261813374,52.34187250945893,0.06761239028075228,0.04570193255282449,0.02191045772792779,0.030417488931856196,False,False,True,0.924,1.02,0.03246753246753231,0.0691823899371069,3.852715249136498,4.6962425395857785,-0.09142857142857153,0.09907834101382496,0.4542682926829267,-0.09142857142857153,True,6,2026-09-03T15:24:42.648780+09:00,1788416682,1122.150505943331,14.0,11781486.009991584,13337886.400788406,0.883309818060467,78,0.0,complete,1788415803569,1788416837715,133055007.52538355,50216449.01545481,0.4519992369432052,1.05,1.05,0.0,-9.523809523809534,9.52380952380953,,-3.8977083531021934,185.7578524667264,1446.697950437944,0.2651917068860712,-0.41928721174003813,,,,,,,,,,,,,,,,-3.8977083531021934,7658594.579960482,12475540.498215003,0.2651917068860712,-0.41928721174003813,rising,rising,sell_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-DATA,200,261.0,260.2,307.18,460.05833333333334,40.36401358984458,19.154741608807797,-13.132827615067072,-17.456014455508196,4.3231868404411244,4.383720734388593,False,False,False,249.0,297.0,0.04417670682730934,0.14230769230769225,1.7725580232406337,1.792778742458555,-0.018867924528301883,0.019607843137254832,-0.040590405904059046,-0.018867924528301883,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,66.57254268644215,6.0,3571853.85406809,1511854.27858357,2.3625649010396015,14,0.0,complete,1788415936182,1788416810169,1640264.80886258,1131824.55460576,0.183414092257357,265.0,272.0,2.6415094339622636,-1.5094339622641506,4.044117647058823,157.14285714285714,2.1253943352090303,80.24845743438374,-81.90541617671995,0.013055953439561563,-0.3816793893129722,,,,,,,,,,,,,,,,2.1253943352090303,1590225.8807089503,-6843431.995745961,0.013055953439561563,-0.3816793893129722,rising,falling,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-ZK,200,12.3,12.206666666666667,12.058,16.156666666666666,53.202259327364885,32.09197448580006,0.09169988548331354,-0.006775638669909417,0.09847552415322296,0.10766140716088868,False,False,False,11.6,13.7,0.06034482758620707,0.11382113821138207,0.5843535683414484,0.5726106610929551,0.00819672131147553,0.06956521739130439,0.1603773584905661,0.00819672131147553,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,1073.8193872349311,10.0,0.0,210809.11056936302,0.0,2,0.0,complete,1788416097047,1788416660255,19127070.33122548,33749861.50066055,-0.27654386634848555,12.2,12.6,3.2786885245901676,0.819672131147553,2.3809523809523725,74.99999999999967,,-100.0,,0.007705899926349957,-0.8064516129032251,,,,,,,,,,,,,,,,,-2500311.844077824,210809.11056936302,0.007705899926349957,-0.8064516129032251,falling,rising,sell_only,accelerating,neutral,False,False,False,pass
KRW-XTZ,200,301.0,309.06666666666666,302.52,368.725,47.85850123003383,21.192565595938884,-0.12756921537453536,0.8189503346322591,-0.9465195500067944,-0.9135666870234644,False,False,False,290.0,302.0,0.03103448275862064,0.010033444816053505,0.4537598619489851,0.4258802729072115,-0.0033333333333332993,-0.01967213114754096,0.07553956834532372,-0.0033333333333332993,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-49.64526076334943,7.0,6279389.64387019,0.0,,6,0.0,complete,1788416641729,1788416757651,218151.89764118,145458.29221521,0.19992180487208228,300.0,303.0,1.0000000000000009,0.33333333333334103,0.6600660066006601,66.66666666666593,,,,0.0,0.6688963210702337,,,,,,,,,,,,,,,,,6279389.64387019,0.0,0.0,0.6688963210702337,rising,flat_or_na,buy_only,flat_or_na,neutral,False,False,False,pass
KRW-ONDO,200,482.0,500.53333333333336,517.44,528.2833333333333,45.488603493121985,11.144649660264731,-7.004828035364483,-5.255122394110483,-1.7497056412539997,-2.0231350577699185,False,False,False,463.0,490.0,0.0410367170626349,0.016597510373443924,0.4219164297705473,0.39050828146460576,0.006263048016701411,-0.020325203252032575,0.04329004329004338,0.006263048016701411,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-35.367696051296264,7.0,30650232.22921987,25852154.383867342,1.185596827796553,64,0.0,complete,1788415796221,1788416895131,4953651.3720707,2760727.0312129,0.2842645546042166,479.0,487.0,1.6701461377870652,0.6263048016701411,1.0266940451745379,62.5000000000005,0.2637151978141715,52.70002173519319,18.734582984006764,0.05983596808522407,0.20790020790020236,,,,,,,,,,,,,,,,0.2637151978141715,10578046.331059106,4079092.3709662147,0.05983596808522407,0.20790020790020236,rising,rising,buy_advantage_accelerating,accelerating,leading_buy_inflow,False,False,False,pass
KRW-CFX,35,66.1,65.24666666666667,,,56.461708062157086,16.129517276097268,1.203701270755161,1.273133811528131,-0.0694325407729699,-0.16646751822226125,True,False,True,60.5,69.5,0.09256198347107425,0.05143721633888054,0.8371821813232836,0.820098994860572,0.010703363914372988,0.04920634920634903,0.08896210873146604,0.006088280060882578,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,,,0.0,0.0,,0,0.0,complete,,,781774.87397858,915472.15440312,-0.07877302371948673,65.7,66.6,1.3698630136986134,0.6088280060882578,0.7507507507507508,55.55555555555664,,,-100.0,,0.0,,,,,,,,,,,,,,,,,0.0,-579284.543670244,,0.0,flat_or_na,falling,unavailable,flat_or_na,neutral,False,False,False,pass
KRW-XPL,200,118.0,123.93333333333334,116.76,128.2325,48.2526955535493,23.96642225401504,0.0631956952355921,1.0830792160230989,-1.0198835207875068,-1.078481145721329,False,False,False,117.0,127.0,0.0,0.08547008547008539,0.5684472091461504,0.51125899429058,0.017391304347825987,-0.03305785123966942,0.07339449541284404,0.017391304347825987,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,-43.97145315398841,11.0,70680242.62298684,1721738.49114894,41.05167131148989,150,0.0,complete,1788415910075,1788416865062,8297357.2264269,10567686.44278253,-0.12034582353292649,115.0,119.0,3.4782608695652195,2.60869565217392,0.8403361344537815,24.99999999999984,40.835031863879664,970.3755262132928,-94.35137339537621,0.0893310168177095,0.8547008547008517,,,,,,,,,,,,,,,,40.835031863879664,64076929.9638274,-28758918.34213472,0.0893310168177095,0.8547008547008517,rising,falling,buy_advantage_accelerating,accelerating,neutral,False,False,False,pass
KRW-TIA,200,499.0,491.46666666666664,481.66,540.5,54.7045554086516,26.183123103145622,1.9010723027155336,0.028988862455122888,1.8720834402604107,0.8365667629720045,True,False,False,472.0,506.0,0.05508474576271194,0.016064257028112428,1.0410873818463726,1.0020120721633188,0.02680412371134011,0.0573248407643312,0.14482758620689662,0.014256619144602745,False,6,2026-09-03T15:24:42.648780+09:00,1788416682,7.406273020548371,11.0,890399.8129058799,4610338.332781999,0.19313112154365236,19,0.0,complete,1788416228746,1788416846522,118380.19357162,100451.71869885,0.08192806381279029,491.0,500.0,1.8329938900203624,1.6293279022403295,0.2,11.111111111110707,,9793.33125686219,,0.34730948179910737,0.0,,,,,,,,,,,,,,,,,881399.8129080199,4610338.332781999,0.34730948179910737,0.0,rising,rising,sell_advantage_weakening,accelerating,neutral,False,False,False,pass
KRW-SOPH,200,5.74,5.357333333333333,5.6726,7.873333333333333,54.94180778821621,33.02820292458733,0.037786021652995494,-0.09540921450587617,0.13319523615887166,0.14503677949261606,False,False,True,5.54,5.79,0.03790613718411562,0.006956521739130528,13.825733991782482,17.78267952736168,-0.07704654895666141,0.06877323420074344,0.16632860040567965,-0.08439490445859876,True,6,2026-09-03T15:24:42.648780+09:00,1788416682,807.4698863112344,9.0,19248705.178289723,16910530.69407198,1.1382673628946132,98,0.0,complete,1788415829630,1788416873574,19733816.336495,19941466.24981455,-0.00523373495495159,6.28,6.96,10.828025477707005,-8.59872611464968,17.528735632183903,179.41176470588235,-0.9640781468442869,226.26561160569256,502.6027503741669,0.49368424405145106,-0.5199306759098632,,,,,,,,,,,,,,,,-0.9640781468442869,13349001.22740179,14104282.18565214,0.49368424405145106,-0.5199306759098632,rising,rising,buy_advantage_weakening,accelerating,neutral,False,False,False,pass
